ANG,LOV,JOY,SAD,ARO,VAL,DOM,MOD,IND,IMP,CON,SUB,POL,NEG,POS,COR,SEN,SPO,radioSilence,missingLinks,orgSilo,smelly,quitter,project
0,0,0,0,0.473928585,0.678214275,0.70392858,0.625,0.5,0,0.5,0,1,0,0.1,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.1168182,1.8881818,1.9418181,-0.2917,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.77454543,1.1687273,1.1698182,0.7321,1,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.7583334,0.65833336,0.91166663,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0.5,1.039804593,1.518223242,1.561141842,0.625,0.333333333,0,0.666666667,0,0.5,-0.2,0.05645,0,2.833333333,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0,1.06209231,1.5271051,1.554073667,0.4905,0.333333333,0,0.666666667,0,0.666666667,-0.07535,0.2,0,3.333333333,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.1412001,1.8299999,1.7448,0.15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.721875,1.119375,1.1296875,0.15,1,0,0,0,1,0,0.1429,0,3,0,0,0,0,0,0,Hadoop Common
0.047619048,0.047619048,0.095238095,0.142857143,1.095594518,1.540800857,1.578735506,0.590552381,0.666666667,0.047619048,0.285714286,0,0.428571429,-0.164275,0.346425,0,2.333333333,0,0,0,0,0,0,Hadoop Common
0,0,0,0.4,1.21502364,1.7120343,1.69894968,0.50124,0.6,0,0.4,0,0.6,0,0.14855,0,3.2,0,0,0,0,0,0,Hadoop Common
0,0,0,0.333333333,0.554573028,0.786841483,0.76032635,0.690966667,1,0,0,0,0.5,-0.33595,0.33335,0,1.833333333,0,0,0,0,0,0,Hadoop Common
0,1,0,1,0.9042857,1.6428572,1.7928572,0.75,0,0,1,0,1,0,0.4125,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,2.1966666,3.3314286,3.6976191,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.1655,1.685,1.8605,0.25,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.763050507,1.113606067,1.132828307,0.7448,0,0.666666667,0.333333333,0,0,-0.2,0.1333,0,1.666666667,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.3405555,1.9111111,1.9105556,1,1,0,0,0,1,0,0.05,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.0302058,1.55438255,1.49943105,0.51785,0.5,0.5,0,0,0.5,-0.2833,0,0,3.5,0,0,0,0,0,0,Hadoop Common
0.2,0,0,0.4,1.288880258,1.78644738,1.8492544,0.72706,0.6,0.4,0,0,0,-0.1399,0.1182,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.725,1.3887501,1.34,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.5872727,0.9157576,0.929697,0.75,1,0,0,0,0,0,0.0733,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.0355971,1.5040299,1.5102985,0.6167,0,0,1,0,0,-0.3375,0,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.13,1.3577499,1.5535,0.1667,1,0,0,0,0,-0.1667,0,0,2,0,0,0,0,0,0,Hadoop Common
0,0.083333333,0.083333333,0.333333333,0.778727413,1.240292125,1.173278498,0.635916667,0.833333333,0.083333333,0.083333333,0,0.25,-0.158333333,0.281775,0,1.75,0,0,0,0,0,0,Hadoop Common
0,0.142857143,0,0.285714286,1.46312557,2.2799899,2.277047886,0.5558,0.571428571,0,0.428571429,0,0.571428571,-0.0083,0.2375,0,2.714285714,0,0,0,0,0,0,Hadoop Common
0,0.230769231,0,0.076923077,1.101215365,1.729336003,1.683949562,0.73345,0.615384615,0.230769231,0.153846154,0,0.384615385,-0.08025,0.193152941,0,1.923076923,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.47333333,0.8516667,0.73333335,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0.2,1.11255245,1.609911726,1.64762712,0.4702,0.3,0,0.7,0,0.3,-0.02485,0.21085,0,3.1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.33477275,0.5156818,0.5081818,0.75,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.65190476,1.022381,1.0866667,0.5,0,1,0,0,1,0,0.5,0,3,0,0,0,0,0,0,Hadoop Common
0,1,0.5,0.5,1.305178,1.86141665,1.8860265,0.27575,0,0,0.5,0.5,0.5,0,0.07655,0,6,0,0,0,0,0,0,Hadoop Common
0,0.173913043,0,0.043478261,0.982495321,1.500446767,1.469499483,0.70863913,0.913043478,0.043478261,0.043478261,0,0.47826087,-0.2139,0.238016667,0,1.565217391,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0,1.56539775,2.34647725,2.2175568,0.5,0,0,1,0,1,0,0.35,0,1,0,0,0,0,0,0,Hadoop Common
0,0.1,0,0.25,0.86724919,1.267719025,1.305062585,0.50896,0.65,0.1,0.25,0,0.35,-0.247916667,0.276655556,0,1.6,0,0,0,0,0,0,Hadoop Common
0,0,1,1,1.6794444,2.3597221,2.3052778,0.75,1,0,0,0,1,0,0.1431,0,2,0,0,0,0,0,0,Hadoop Common
0,0,1,1,1.0022151,1.4059494,1.4489874,0.1987,1,0,0,0,1,-0.0067,0,0,8,0,0,0,0,0,0,Hadoop Common
0,0,0,0.2,1.232282732,1.786887872,1.76156346,0.9,1,0,0,0,0,-0.2425,0.19955,0,1.6,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.2888889,1.9948149,1.8651851,0.75,1,0,0,0,1,0,0.1364,0,2,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0,1.27105815,1.96139535,2.0297907,0.44445,0,0.5,0.5,0,1,0,0.30715,0,3.5,0,0,0,0,0,0,Hadoop Common
0,0,0.142857143,0.571428571,1.2080861,1.676260943,1.736830386,0.609785714,0.857142857,0,0.142857143,0,0.285714286,-0.275,0.198825,0,3.857142857,0,0,0,0,0,0,Hadoop Common
0.03030303,0.090909091,0.060606061,0.242424242,1.188656801,1.755490209,1.695267339,0.792306061,0.848484848,0,0.151515152,0,0.363636364,-0.234366667,0.147928571,0,2.333333333,0,0,0,0,0,0,Hadoop Common
0,0,0,0.24,0.996044969,1.42570475,1.409552681,0.71696,0.8,0.04,0.16,0,0.16,-0.1135,0.176236364,0,2.08,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.5057813,2.0454688,2.1239061,0.7045,0,0,1,0,1,0,0.1422,0,4,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.7607143,1.1057143,1.1135714,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,1,0,0,1.1731429,1.7985715,1.8837142,0.3333,1,0,0,0,1,0,0.6,0,7,0,0,0,0,0,0,Hadoop Common
0,0,0,1,0.922474925,1.2337874,1.3155354,0.5455,0.5,0.5,0,0,0.5,-0.188,0.025,0,7.5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.841666667,1.1301515,1.1923232,0.566533333,0.666666667,0,0.333333333,0,0.666666667,0,0,0,2.333333333,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.82208335,2.7092501,2.87091665,0.875,1,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.1678206,1.6860256,1.6696154,0.6447,0,0,1,0,1,0,0.2129,0,2,0,0,0,0,0,0,Hadoop Common
0,0.4,0,0,1.008246748,1.456318846,1.4226498,0.765,0.8,0,0.2,0,0.6,0,0.198625,0,1.8,0,0,0,0,0,0,Hadoop Common
0,0.5,0,1,0.90733844,1.34641875,1.3748935,0.1449,0,0,1,0,1,-0.0469,0.3083,0,6,0,0,0,0,0,0,Hadoop Common
0.5,0,0,2,1.24854775,1.79592285,1.9316888,0.42915,0.5,0,0.5,0,1,-0.2608,0,0,6,0,0,0,0,0,0,Hadoop Common
0,2,0,0,0.99680555,1.5670834,1.5347222,0.1797,0,0,1,0,1,0,0.0708,0,6,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.093286,1.7215218,1.59916385,0.41665,1,0,0,0,0.5,0,0.0682,0,1.5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.5142424,2.7675757,2.6512122,0.5167,0,0,1,0,1,0,0.35,0,2,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0,1.153233685,1.60891305,1.5851358,-0.0625,0,0,1,0,1,0,0.07645,0,6,0,0,0,0,0,0,Hadoop Common
0,0,0,0.2,0.899575028,1.373866132,1.402365554,0.50318,0.6,0,0.4,0,0.2,0,0.18185,0,2.6,0,0,0,0,0,0,Hadoop Common
0,0,0,0.166666667,1.167842863,1.636319073,1.639512733,0.779766667,1,0,0,0,0,-0.275,0,0,1.5,0,0,0,0,0,0,Hadoop Common
0,1,0,0,0.478295435,0.78693182,0.73622158,0.875,1,0,0,0,0.5,0,0.5394,0,1.5,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0,1.3491512,2.06980345,2.111537,0.0104,0.5,0,0.5,0,1,-0.125,0.1595,0,4,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0,1.333333333,0.6227078,0.915001,0.8784671,0.643033333,0.333333333,0.333333333,0.333333333,0,0.333333333,-0.4773,0.2,0,30.66666667,0,0,0,0,0,0,Hadoop Common
0,0.083333333,0,0.083333333,0.902733945,1.383185123,1.416023178,0.821425,0.75,0.083333333,0.166666667,0,0.333333333,-0.2,0.34,0,1.5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.0180769,1.4927564,1.4420513,0.7365,1,0,0,0,1,0,0.0318,0,7,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.93291664,1.5854167,1.5429167,-0.5,0,0,1,0,1,0,0.79,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.95,2.75,3.265,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0.25,0.5,0.25,0.75921186,1.212368305,1.1683409,0.2639,0.25,0,0.75,0,0.75,-0.025,0.1361,0,3.25,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.6975,0.9141666,0.9508333,0.623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,1,0.90190476,1.2930952,1.3945239,0.75,1,0,0,0,0,-0.5,0,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,1,0.8546154,1.0584615,1.0765384,0.6875,1,0,0,0,1,-0.1875,0,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0.2,0.659393598,0.887602344,0.896320562,0.64748,0.4,0,0.6,0,0.4,-0.3167,0.1203,0,7.2,0,0,0,0,0,0,Hadoop Common
0,0.058823529,0.117647059,0.470588235,0.952544164,1.415708176,1.414530829,0.595494118,0.470588235,0.058823529,0.470588235,0,0.588235294,-0.1706,0.13379,0,4.647058824,0,0,0,0,0,0,Hadoop Common
0,0.25,0.25,0.25,0.98243553,1.562572,1.504562138,0.336225,0.5,0,0.5,0,0.625,-0.25,0.25494,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.98375,1.56675,1.4284999,0.4722,0,0,1,0,1,0,0.2542,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.72545457,0.9209091,0.99727273,0.25,1,0,0,0,0,-0.1,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.0566666,2.0177777,1.62,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0.333333333,0.774712143,1.093378767,1.158358633,0.507666667,0.666666667,0,0.333333333,0,0.666666667,-0.0662,0,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.56799996,1.0220001,0.88,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0.2,0.1,0.3,0.9,1.006285163,1.54013476,1.55043858,0.59758,0.1,0.3,0.6,0,0.2,-0.05,0.0789,0,15.5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.2347008,1.8209401,1.6320512,0.6029,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,Hadoop Common
0,0,0,2,1.0861539,1.47,1.5230769,0.4167,1,0,0,0,0,-0.3048,0,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.013274967,1.748282887,1.652353587,0.327366667,1,0,0,0,0.333333333,0,0.375,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.36580305,1.62513129,1.86022345,0.75,1,0,0,0,0.5,0,0,0,1.25,0,0,0,0,0,0,Hadoop Common
0,0.666666667,0.333333333,0,0.357512833,0.514358967,0.526051267,0.916666667,0.666666667,0.333333333,0,0,0.333333333,-0.0333,0.5,0,3,0,0,0,0,0,0,Hadoop Common
0,0.25,0,0,0.987739205,1.532771175,1.53040991,0.6875,1,0,0,0,0.25,0,0.0871,0,3.5,0,0,0,0,0,0,Hadoop Common
0,0.375,0.125,0,0.974320105,1.475730382,1.483705788,0.455125,0.5,0.125,0.375,0,0.75,-0.0667,0.176025,0,3.25,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.055,1.3431818,1.5013636,0.15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0.333333333,1.155777713,1.809543867,1.795448,0.127366667,0,0.333333333,0.666666667,0,1,0,0.2232,0,3.666666667,0,0,0,0,0,0,Hadoop Common
0,0.2,0,0.1,1.063361116,1.554811934,1.588550396,0.66309,0.8,0.1,0.1,0,0.3,-0.30415,0.276971429,0,1.9,0,0,0,0,0,0,Hadoop Common
0,0.142857143,0,0.428571429,0.825117527,1.115818976,1.179869705,0.718957143,0.785714286,0,0.214285714,0,0.357142857,-0.118533333,0.15365,0,2,0,0,0,0,0,0,Hadoop Common
0,1,0,1,0.94494755,1.39920595,1.4045493,0.43055,0.5,0,0.5,0,1,0,0.24355,0,4,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0,1.05175,1.66725,1.653499985,1,0.5,0.5,0,0,1,0,0.25,0,2,0,0,0,0,0,0,Hadoop Common
0,1,0,0,1.065,1.6153572,1.5917857,0.75,1,0,0,0,0,0,0.2333,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.0139534,1.4116279,1.4151163,0.75,0,0,1,0,1,-0.1583,0,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0.666666667,0.99329855,1.363472433,1.386449867,0.494433333,0.333333333,0,0.666666667,0,0,-0.125,0.1328,0,2.333333333,0,0,0,0,0,0,Hadoop Common
0,0,0,1,0.9680357,1.3803571,1.3976786,0.5833,1,0,0,0,1,0,0.0556,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.1235128,1.5366154,1.62517945,0.53845,0.5,0,0.5,0,0.5,0,0.1667,0,4,0,0,0,0,0,0,Hadoop Common
0,0,0,0.5,0.89140965,1.32918895,1.349983625,0.18775,0,0,1,0,0,0,0.337,0,3.5,0,0,0,0,0,0,Hadoop Common
0,0.142857143,0,0,1.117487233,1.7502082,1.689591321,0.928571429,0.714285714,0.285714286,0,0,0.142857143,-0.3,0.05,0,2,0,0,0,0,0,0,Hadoop Common
0,0.2,0,0,1.25323012,1.71842074,1.74138424,0.7125,1,0,0,0,0.4,0,0.3803,0,2.6,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.28724158,1.75375845,1.90644925,0.7461,1,0,0,0,0,0,0.143,0,27,0,0,0,0,0,0,Hadoop Common
0,0.222222222,0.111111111,0.111111111,1.040850909,1.603225618,1.560796016,0.721088889,0.777777778,0.111111111,0.111111111,0,0.222222222,0,0.199133333,0,1.333333333,0,0,0,0,0,0,Hadoop Common
0,1,0,0,0.9678736,1.44116625,1.4103568,0.40415,0,0,1,0,1,-0.0006,0.39,0,5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.31076923,0.5276923,0.5069231,0.75,1,0,0,0,0,0,0.45,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.030993328,1.54481341,1.52270202,0.7,0.6,0,0.4,0,0.6,0,0.2271,0,2.4,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.302,2.104,2.15,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0.25,0,0.5,0.750950498,1.151079565,1.145610075,0.67125,0.75,0,0.25,0,0.5,0,0.444075,0,3.25,0,0,0,0,0,0,Hadoop Common
0,0,0,0.25,1.008449822,1.552352281,1.488798625,0.58414375,0.625,0,0.375,0,0.4375,-0.13114,0.160385714,0,1.8125,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.7111363,2.4361362,2.4529545,0.1591,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.6523,0.937209383,0.994485283,0.872983333,0.833333333,0,0.166666667,0,0.166666667,0,0.0242,0,1.5,0,0,0,0,0,0,Hadoop Common
0,0,0.25,0.25,0.70187454,1.168993225,1.14949415,0.591075,0.75,0,0.25,0,0.25,-0.0333,0.23665,0,1.75,0,0,0,0,0,0,Hadoop Common
0,0.076923077,0.076923077,0.692307692,1.158705885,1.6901984,1.725283738,0.350907692,0.153846154,0,0.846153846,0,0.846153846,-0.09835,0.204372727,0,5.923076923,0,0,0,0,0,0,Hadoop Common
0,0,0,0.666666667,0.628520513,0.897299477,0.872076633,0.555566667,1,0,0,0,0.333333333,-0.2,0,0,1.666666667,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.25416666,0.57416666,0.50916666,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0,1.31298245,2.1629386,1.9604386,0.375,0.5,0,0.5,0,0.5,0,0.1333,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,2,1.1728959,1.6438915,1.638371,0.707,0,0,1,0,1,0,0.1526,0,8,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0,0.478774187,0.5183871,0.520731167,0.583333333,1,0,0,0,0.333333333,0,0.0528,0,2.666666667,0,0,0,0,0,0,Hadoop Common
0,0,0,0.5,1.11798087,1.748696247,1.793520404,0.3953,0.25,0,0.75,0,0.375,-0.225,0.312633333,0,2.25,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.9225,1.3492857,1.2852381,0.75,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,Hadoop Common
0,0.5,0.5,0.166666667,0.938885788,1.434663467,1.3796194,0.324816667,0.666666667,0,0.333333333,0,0.833333333,-0.16665,0.167025,0,4.166666667,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0.333333333,0.885767767,1.085630733,1.169465333,0.395233333,0.666666667,0,0.333333333,0,0.666666667,-0.5,0.175,0,2.666666667,0,0,0,0,0,0,Hadoop Common
0,0,0,0.8,0.81140937,1.22158627,1.243422312,0.39734,0.6,0.2,0.2,0,0.6,-0.0833,0.1099,0,8.6,0,0,0,0,0,0,Hadoop Common
0,0,0,0.333333333,0.9647368,1.543490867,1.517093333,0.282566667,0.333333333,0,0.666666667,0,0.666666667,-0.125,0.1317,0,1.666666667,0,0,0,0,0,0,Hadoop Common
0,0,0,0.2,1.16839596,1.58003619,1.68180384,0.525,0.8,0,0.2,0,0.2,-0.625,0.1167,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.7625,1.058,1.074,0.4643,1,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.7680435,1.0684782,1.0889131,0.8333,1,0,0,0,1,0,0.05,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,1,0.6847059,0.96862745,1.0245098,0.2115,0,0,1,0,1,-0.2156,0,0,5,0,0,0,0,0,0,Hadoop Common
0,0,0.5,0,1.35279725,2.13031475,2.2001748,1,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0.5,0,1,0.76483335,1.21156945,1.1368611,0.39475,0.5,0,0.5,0,0.5,0,0.2,0,4,0,0,0,0,0,0,Hadoop Common
0,0.4,0,0.2,0.723927426,1.054664588,1.055627976,0.8,1,0,0,0,0.4,-0.18125,0.2,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.0681819,1.5852727,1.6041818,-0.25,0,0,1,0,1,0,0.1132,0,7,0,0,0,0,0,0,Hadoop Common
0,1,0,3,0.8861905,1.3633333,1.3180952,-0.0312,0,0,1,0,1,0,0.15,0,5,0,0,0,0,0,0,Hadoop Common
0,0.5,0.5,0,0.720000008,1.01669645,1.066732148,0.7022,0.5,0,0.5,0,0.75,0,0.3,0,2,0,0,0,0,0,0,Hadoop Common
0,0.25,0,0,0.919524075,1.4665147,1.46875595,0.81875,0.5,0,0.5,0,1,-0.0406,0.35,0,2.75,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.131573228,1.549150525,1.562939925,0.645825,1,0,0,0,0,0,0.1964,0,1.75,0,0,0,0,0,0,Hadoop Common
0,1,0,1,1.038,1.3180001,1.3413333,0.25,0,1,0,0,1,0,0.25,0,2,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0,0.6345955,1.051267025,1.0095078,0.3846,1,0,0,0,0.5,0,0.2,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.7189189,1.0962162,1.1267568,0.5625,0,0,1,0,1,-0.125,0,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.2159616,1.3136538,1.5315385,0.7339,1,0,0,0,0,0,0.375,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.298895033,2.037216067,1.982784,0.226566667,0.666666667,0,0.333333333,0,0.666666667,0,0.1138,0,5,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.7061111,2.7627778,2.765,0,1,0,0,0,1,0,0.1571,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.1409978,1.7476829,1.82666575,0.3229,0.5,0,0.5,0,0.5,0,0.18765,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.835,1.525,1.87,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.67513514,1.0040541,0.9552703,0.375,1,0,0,0,1,-0.125,0,0,5,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0.5,0.69305863,1.0112821,1.0396886,1,1,0,0,0,1,0,0.4028,0,1.5,0,0,0,0,0,0,Hadoop Common
0,0.166666667,0.166666667,0.5,0.948416977,1.278550677,1.322731877,0.714616667,0.666666667,0.166666667,0.166666667,0,0.666666667,-0.132133333,0.2514,0,2.333333333,0,0,0,0,0,0,Hadoop Common
0,0.736842105,1.263157895,0.315789474,0.725712165,1.050046572,1.052539776,0.731989474,0.736842105,0,0.263157895,0,0.894736842,-0.0613,0.041435294,0,39.68421053,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0.333333333,0.8878116,1.251947833,1.2366087,0.583333333,1,0,0,0,0.333333333,-0.1667,0.0971,0,3.333333333,0,0,0,0,0,0,Hadoop Common
0,0,0.333333333,0.666666667,0.530621403,0.74007259,0.724857317,0.458333333,0.333333333,0,0.666666667,0,0.666666667,-0.0556,0.5,0,9.333333333,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.995274733,1.4349515,1.3764332,0.734133333,0.666666667,0,0.333333333,0,0,0,0.2875,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,1,0.8016667,0.58666664,0.8233333,0.5833,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0.5,1.1995,1.5592857,1.67546425,1,1,0,0,0,1,0,0.0025,0,1.5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.53444445,0.3911111,0.5488889,0.75,1,0,0,0,0,0,0.2333,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0.5,0,1.13196245,1.46880725,1.5586238,0.6629,0,0.5,0.5,0,0,-0.0417,0.0227,0,4.5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.7625,1.1125,1.1012499,1,1,0,0,0,0,0,0.1667,0,1,0,0,0,0,0,0,Hadoop Common
0,0.25,0,0.25,0.701486238,0.952983882,0.997070168,0.3716,0.5,0,0.5,0,0.5,0,0.1229,0,3.25,0,0,0,0,0,0,Hadoop Common
0,1,0,0,0.83958334,1.2416667,1.17,1,1,0,0,0,1,0,0.1625,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.7547826,0.8826087,0.8926087,0.75,1,0,0,0,0,0,0.1,0,4,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.68,1.0655318,1.0312766,0.7188,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.2440327,1.6266885,1.6212459,0.35,1,0,0,0,0,-0.0417,0,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0.5,0.88708333,0.8816667,1.07416668,0.70835,1,0,0,0,0,-0.375,0,0,1,0,0,0,0,0,0,Hadoop Common
1,0,0,1,0.97282845,1.4261496,1.4810766,0.5525,0,0,1,0,1,0,0.0102,0,17,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.0977777,1.5222223,1.4528888,0.6667,1,0,0,0,0,-0.15,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,1,0.9288,1.2804,1.3512,0.65,1,0,0,0,1,0,0.1,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.3107692,1.681282,1.8561538,0.1786,1,0,0,0,1,0,0.1481,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.48434782,0.6378261,0.7491304,0.75,1,0,0,0,1,0,0.25,0,3,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0,0.52634615,0.86596155,0.8688462,1,1,0,0,0,0.5,0,0.7125,0,2,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0.333333333,0.784421077,1.203091087,1.235674167,0.649333333,1,0,0,0,0,-0.0929,0.075,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,1,1.1586614,1.7833071,1.7456299,0.3885,0,0,1,0,1,0,0.1226,0,12,0,0,0,0,0,0,Hadoop Common
0,1,0,0,1.16,1.513,1.663,0.25,1,0,0,0,0,0,0.3,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.13406214,1.64861268,1.66786514,0.42222,0.8,0,0.2,0,0.4,-0.2167,0.2917,0,4.2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,1,0.73220336,1.08,1.069661,0.6,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,Hadoop Common
0.5,0,0,1,0.95815385,1.53953845,1.53007695,0.6625,1,0,0,0,0.5,-0.044,0.1167,0,4.5,0,0,0,0,0,0,Hadoop Common
0,0,1,0,0.91184,1.35912,1.33112,0.6528,1,0,0,0,0,-0.035,0,0,5,0,0,0,0,0,0,Hadoop Common
0.023255814,0.325581395,0.023255814,0.093023256,1.077867198,1.622534987,1.665080791,0.721690698,0.558139535,0.209302326,0.23255814,0,0.534883721,-0.244366667,0.2589375,0,1.906976744,0,0,0,0,0,0,Hadoop Common
